ID	Description	Protein Length	TMHMM Topology	Sequon Positions	List of Transmembrane Loops and Sequon Data	Avg-loop.i	Avg-loop.o	Avg-loop (glyco).i	Avg-loop (glyco).o	FirstDomain	LastDomain	FirstDomain.Length	FirstDomain.Out	FirstDomain.In	LastDomain.Length	LastDomain.Out	LastDomain.In	FirstDomain.Glyco.Length	FirstGlyco.Length.Out	FirstGlyco.Legnth.In	LastDomain.Glyco.Length	LastGlyco.Length.Out	LastGlyco.Length.In
IPI00225072	"Activated spleen cDNA, RIKEN full-length enriched library, clone:F830227L19 product:ectonucleotide pyrophosphatase/phosphodiesterase 4, full insert sequence	456	o408-430i	NYS(262) NVT(279) 	o(1-408=408)/2 i(430-456=27)/0 	27	408	0	408	o(1-408=408)	i(430-456=27)	408	408	0	27	0	27	408	408	0	0	0	0
IPI00321919	G-protein coupled receptor 56	687	o406-428i441-463o473-495i508-530o569-591i603-625o631-653i	NAS(171) NLS(324) 	o(1-406=406)/2 i(428-441=14)/0 o(463-473=11)/0 i(495-508=14)/0 o(530-569=40)/0 i(591-603=13)/0 o(625-631=7)/0 i(653-687=35)/0 	19	116	0	406	o(1-406=406)	i(653-687=35)	406	406	0	35	0	35	406	406	0	0	0	0
IPI00322447	RA17	456	o388-410i	NFS(104) NKT(307) 	o(1-388=388)/2 i(410-456=47)/0 	47	388	0	388	o(1-388=388)	i(410-456=47)	388	388	0	47	0	47	388	388	0	0	0	0
IPI00119525	Histamine H3 recepto	445	o38-60i72-94o109-128i156-178o198-220i360-382o397-419i	NAS(11) 	o(1-38=38)/1 i(60-72=13)/0 o(94-109=16)/0 i(128-156=29)/0 o(178-198=21)/0 i(220-360=141)/0 o(382-397=16)/0 i(419-445=27)/0 	52.5	22.75	0	38	o(1-38=38)	i(419-445=27)	38	38	0	27	0	27	0	0	0	0	0	0
IPI00153343	Potassium voltage-gated channel subfamily C member 	628	o384-406i427-444o454-476i	NIT(269) 	o(1-384=384)/1 i(406-427=22)/0 o(444-454=11)/0 i(476-628=153)/0 	87.5	197.5	0	384	o(1-384=384)	i(476-628=153)	384	384	0	153	0	153	384	384	0	0	0	0
IPI00263505	Splice Isoform 1 of Sad1/unc-84 protein-like 	913	o384-406i413-435o	NIS(834) 	o(1-384=384)/0 i(406-413=8)/0 o(435-913=31)/1 	8	207.5	0	31	o(1-384=384)	o(435-913=31)	384	384	0	31	31	0	0	0	0	0	0	0
IPI00134549	Splice Isoform LAMP-2A of Lysosome-associated membrane glycoprotein 2	415	o383-405i	NLT(29) NFT(265) 	o(1-383=383)/2 i(405-415=11)/0 	11	383	0	383	o(1-383=383)	i(405-415=11)	383	383	0	11	0	11	0	0	0	0	0	0
IPI00129158	Splice Isoform 1 of Tyrosine-protein phosphatase non-receptor type substrate 1	513	o374-396i	NVS(293) NDT(297) NHT(345) NVT(110) NVS(205) NIS(209) NLS(246) NLT(271) NYT(312) NSS(320) 	o(1-374=374)/10 i(396-513=118)/0 	118	374	0	374	o(1-374=374)	i(396-513=118)	374	374	0	118	0	118	374	374	0	0	0	0
IPI00469218	"Adult male lung cDNA, RIKEN full-length enriched library, clone:1200007I01 product:lysosomal membrane glycoprotein 1, full insert sequence	407	o374-396i	NVS(79) NLS(116) NVT(160) NIS(249) NDT(253) NMT(297) NHS(312) 	o(1-374=374)/7 i(396-407=12)/0 	12	374	0	374	o(1-374=374)	i(396-407=12)	374	374	0	12	0	12	374	374	0	0	0	0
IPI00459432	"Bone marrow macrophage cDNA, RIKEN full-length enriched library, clone:I830015H17 product:Kidney predominant protein (RIKEN cDNA 0610031J06 gene), full insert sequence	404	o370-392i	NHS(228) NAS(133) NGS(185) 	o(1-370=370)/3 i(392-404=13)/0 	13	370	0	370	o(1-370=370)	i(392-404=13)	370	370	0	13	0	13	370	370	0	0	0	0
IPI00227826	Cell adhesion molecule nectin-3 bet	510	o368-390i	NET(186) 	o(1-368=368)/1 i(390-510=121)/0 	121	368	0	368	o(1-368=368)	i(390-510=121)	368	368	0	121	0	121	368	368	0	0	0	0
IPI00653610	"Adult male diencephalon cDNA, RIKEN full-length enriched library, clone:9330011K09 product:Interleukin-1 receptor accessory protein (IL- 1 receptor accessory protein) (IL-1RAcP) homolog	640	o360-382i	NDT(107) NYT(111) 	o(1-360=360)/2 i(382-640=259)/0 	259	360	0	360	o(1-360=360)	i(382-640=259)	360	360	0	259	0	259	360	360	0	0	0	0
IPI00128628	Sphingosine 1-phosphate receptor Edg-	352	o35-57i69-91o106-128i148-170o193-215i228-250o270-287i	NYT(19) 	o(1-35=35)/1 i(57-69=13)/0 o(91-106=16)/0 i(128-148=21)/0 o(170-193=24)/0 i(215-228=14)/0 o(250-270=21)/0 i(287-352=66)/0 	28.5	24	0	35	o(1-35=35)	i(287-352=66)	35	35	0	66	0	66	0	0	0	0	0	0
IPI00121627	"B16 F10Y cells cDNA, RIKEN full-length enriched library, clone:G370012H18 product:cleft lip and palate associated transmembrane protein 1, full insert sequence	664	o355-377i390-412o417-434i478-497o507-529i	NES(295) 	o(1-355=355)/1 i(377-390=14)/0 o(412-417=6)/0 i(434-478=45)/0 o(497-507=11)/0 i(529-664=136)/0 	65	124	0	355	o(1-355=355)	i(529-664=136)	355	355	0	136	0	136	355	355	0	0	0	0
IPI00109375	Splice Isoform Beta of Poliovirus receptor related protein 2	530	o351-373i	NYT(128) NGT(138) NTT(315) 	o(1-351=351)/3 i(373-530=158)/0 	158	351	0	351	o(1-351=351)	i(373-530=158)	351	351	0	158	0	158	351	351	0	0	0	0
IPI00606550	"Ig gamma-2B chain C region, membrane-bound form	404	o351-373i	NST(185) 	o(1-351=351)/1 i(373-404=32)/0 	32	351	0	351	o(1-351=351)	i(373-404=32)	351	351	0	32	0	32	351	351	0	0	0	0
IPI00131116	EGF-like module containing mucin-like hormone receptor-like 4	689	o349-371i378-400o415-437i458-475o498-520i541-563o573-595i	NNT(203) 	o(1-349=349)/1 i(371-378=8)/0 o(400-415=16)/0 i(437-458=22)/0 o(475-498=24)/0 i(520-541=22)/0 o(563-573=11)/0 i(595-689=95)/0 	36.75	100	0	349	o(1-349=349)	i(595-689=95)	349	349	0	95	0	95	349	349	0	0	0	0
IPI00410985	Nectin-like molecule 	417	o349-371i	NVS(116) 	o(1-349=349)/1 i(371-417=47)/0 	47	349	0	349	o(1-349=349)	i(371-417=47)	349	349	0	47	0	47	349	349	0	0	0	0
IPI00177179	"10 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:6530403D23 product:SIMILAR TO TUMOR-ASSOCIATED ANTIGEN 1 homolog	408	o348-370i	NGS(184) 	o(1-348=348)/1 i(370-408=39)/0 	39	348	0	348	o(1-348=348)	i(370-408=39)	348	348	0	39	0	39	348	348	0	0	0	0
IPI00113350	Cannabinoid receptor 	347	o34-59i72-94o104-126i150-172o192-214i247-269o279-301i	NGS(11) 	o(1-34=34)/1 i(59-72=14)/0 o(94-104=11)/0 i(126-150=25)/0 o(172-192=21)/0 i(214-247=34)/0 o(269-279=11)/0 i(301-347=47)/0 	30	19.25	0	34	o(1-34=34)	i(301-347=47)	34	34	0	47	0	47	0	0	0	0	0	0
IPI00308213	"Ig gamma-1 chain C region, membrane-bound form	393	o340-362i	NST(174) 	o(1-340=340)/1 i(362-393=32)/0 	32	340	0	340	o(1-340=340)	i(362-393=32)	340	340	0	32	0	32	340	340	0	0	0	0
IPI00453537	"10 days neonate cortex cDNA, RIKEN full-length enriched library, clone:A830029E02 product:weakly similar to BK134P22.1	404	o336-358i	NAT(220) NKT(296) NGT(300) NTS(60) 	o(1-336=336)/4 i(358-404=47)/0 	47	336	0	336	o(1-336=336)	i(358-404=47)	336	336	0	47	0	47	336	336	0	0	0	0
IPI00469000	Zinc transporter SLC39A6	765	o334-356i363-385o435-454i667-689o694-713i733-755o	NTT(275) NDS(68) 	o(1-334=334)/2 i(356-363=8)/0 o(385-435=51)/0 i(454-667=214)/0 o(689-694=6)/0 i(713-733=21)/0 o(755-765=133)/0 	81	131	0	334	o(1-334=334)	o(755-765=133)	334	334	0	133	133	0	334	334	0	0	0	0
IPI00318993	L-selectin	387	o333-355i	NCS(226) NCS(288) 	o(1-333=333)/2 i(355-387=33)/0 	33	333	0	333	o(1-333=333)	i(355-387=33)	333	333	0	33	0	33	333	333	0	0	0	0
IPI00118020	Nectin-like protein 	396	o327-349i	NKS(288) 	o(1-327=327)/1 i(349-396=48)/0 	48	327	0	327	o(1-327=327)	i(349-396=48)	327	327	0	48	0	48	327	327	0	0	0	0
IPI00124987	Granulocyte-macrophage colony-stimulating factor receptor alpha chain	388	o326-348i	NST(165) 	o(1-326=326)/1 i(348-388=41)/0 	41	326	0	326	o(1-326=326)	i(348-388=41)	326	326	0	41	0	41	326	326	0	0	0	0
IPI00127674	Olfactory receptor MOR264-	314	o32-54i67-89o104-126i202-224o244-266i279-298o	NTS(48) 	o(1-32=32)/0 i(54-67=14)/0 o(89-104=16)/0 i(126-202=77)/0 o(224-244=21)/0 i(266-279=14)/0 o(298-314=17)/0 	35	21.5	0	0	o(1-32=32)	o(298-314=17)	32	32	0	17	17	0	0	0	0	0	0	0
IPI00153840	Membrane glycoprotei	388	o324-346i	NGT(67) NGT(286) 	o(1-324=324)/2 i(346-388=43)/0 	43	324	0	324	o(1-324=324)	i(346-388=43)	324	324	0	43	0	43	324	324	0	0	0	0
IPI00623136	Brain epsilon-sarcoglyca	451	o317-339i	NIT(200) 	o(1-317=317)/1 i(339-451=113)/0 	113	317	0	317	o(1-317=317)	i(339-451=113)	317	317	0	113	0	113	317	317	0	0	0	0
IPI00652675	"Visual cortex cDNA, RIKEN full-length enriched library, clone:K230301B18 product:limbic system-associated membrane protein, full insert sequence	338	o313-335i	NAS(300) 	o(1-313=313)/1 i(335-338=4)/0 	4	313	0	313	o(1-313=313)	i(335-338=4)	313	313	0	4	0	4	313	313	0	0	0	0
IPI00380296	O-acetyltransferas	797	o311-333i361-383o396-415i436-458o485-507i514-536o546-568i605-624o639-658i695-717o727-749i770-792o	NGS(175) 	o(1-311=311)/1 i(333-361=29)/0 o(383-396=14)/0 i(415-436=22)/0 o(458-485=28)/0 i(507-514=8)/0 o(536-546=11)/0 i(568-605=38)/0 o(624-639=16)/0 i(658-695=38)/0 o(717-727=11)/0 i(749-770=22)/0 o(792-797=8)/0 	26.1667	57	0	311	o(1-311=311)	o(792-797=8)	311	311	0	8	8	0	311	311	0	0	0	0
IPI00474787	"MRNA, . 	362	o308-330i	NQS(110) 	o(1-308=308)/1 i(330-362=33)/0 	33	308	0	308	o(1-308=308)	i(330-362=33)	308	308	0	33	0	33	308	308	0	0	0	0
IPI00378224	Disulfide isomeras	344	o305-324i	NVT(165) NFT(171) 	o(1-305=305)/2 i(324-344=21)/0 	21	305	0	305	o(1-305=305)	i(324-344=21)	305	305	0	21	0	21	305	305	0	0	0	0
IPI00110325	Lysophosphatidic acid receptor Edg-	354	o30-52i65-87o102-124i145-167o187-209i240-262o277-295i	NRS(15) 	o(1-30=30)/1 i(52-65=14)/0 o(87-102=16)/0 i(124-145=22)/0 o(167-187=21)/0 i(209-240=32)/0 o(262-277=16)/0 i(295-354=60)/0 	32	20.75	0	30	o(1-30=30)	i(295-354=60)	30	30	0	60	0	60	0	0	0	0	0	0
IPI00136348	Histamine H1 recepto	488	o30-52i64-86o101-123i144-166o192-214i418-440o450-472i	NTS(5) 	o(1-30=30)/1 i(52-64=13)/0 o(86-101=16)/0 i(123-144=22)/0 o(166-192=27)/0 i(214-418=205)/0 o(440-450=11)/0 i(472-488=17)/0 	64.25	21	0	30	o(1-30=30)	i(472-488=17)	30	30	0	17	0	17	0	0	0	0	0	0
IPI00320065	T-cell surface glycoprotein CD1d1	336	o304-326i	NDT(183) 	o(1-304=304)/1 i(326-336=11)/0 	11	304	0	304	o(1-304=304)	i(326-336=11)	304	304	0	11	0	11	304	304	0	0	0	0
IPI00408895	Trans-Golgi network integral membrane protein 1	353	o300-319i	NET(110) 	o(1-300=300)/1 i(319-353=35)/0 	35	300	0	300	o(1-300=300)	i(319-353=35)	300	300	0	35	0	35	300	300	0	0	0	0
IPI00321222	DAMP-1 protei	172	o29-51i	NTT(70) 	o(1-29=29)/0 i(51-172=122)/1 	122	29	122	0	o(1-29=29)	i(51-172=122)	29	29	0	122	0	122	0	0	0	122	0	122
IPI00169554	Sodium/glucose cotransporter KST	673	o29-46i66-88o103-125i145-167o177-199i206-228o269-286i307-329o375-397i418-440o450-472i479-501o521-543i653-672o	NSS(247) 	o(1-29=29)/0 i(46-66=21)/0 o(88-103=16)/0 i(125-145=21)/0 o(167-177=11)/0 i(199-206=8)/0 o(228-269=42)/1 i(286-307=22)/0 o(329-375=47)/0 i(397-418=22)/0 o(440-450=11)/0 i(472-479=8)/0 o(501-521=21)/0 i(543-653=111)/0 o(672-673=64)/0 	30.4286	30.125	0	42	o(1-29=29)	o(672-673=64)	29	29	0	64	64	0	0	0	0	0	0	0
IPI00229839	Splice Isoform 1 of SID1 transmembrane family member 2	832	o293-315i448-470o499-521i547-569o604-626i633-655o714-733i746-768o798-817i	NTT(165) NHT(54) 	o(1-293=293)/2 i(315-448=134)/0 o(470-499=30)/0 i(521-547=27)/0 o(569-604=36)/0 i(626-633=8)/0 o(655-714=60)/0 i(733-746=14)/0 o(768-798=31)/0 i(817-832=16)/0 	39.8	90	0	293	o(1-293=293)	i(817-832=16)	293	293	0	16	0	16	293	293	0	0	0	0
IPI00114788	B-lymphocyte antigen CD19	547	o288-310i	NVS(220) NLT(263) 	o(1-288=288)/2 i(310-547=238)/0 	238	288	0	288	o(1-288=288)	i(310-547=238)	288	288	0	238	0	238	288	288	0	0	0	0
IPI00133257	Splice Isoform Long of Hematopoietic progenitor cell antigen CD34	382	o287-309i	NST(246) 	o(1-287=287)/1 i(309-382=74)/0 	74	287	0	287	o(1-287=287)	i(309-382=74)	287	287	0	74	0	74	287	287	0	0	0	0
IPI00221706	Osteopetrosis associated transmembrane protein 1	338	o287-309i	NTS(139) 	o(1-287=287)/1 i(309-338=30)/0 	30	287	0	287	o(1-287=287)	i(309-338=30)	287	287	0	30	0	30	287	287	0	0	0	0
IPI00114063	Niemann-Pick C1-like protein 1	1333	o283-305i348-370o633-655i668-687o697-719i740-762o772-794i848-870o1114-1133i1140-1162o1167-1186i1207-1229o1244-1266i	NDT(85) NIS(53) 	o(1-283=283)/2 i(305-348=44)/0 o(370-633=264)/0 i(655-668=14)/0 o(687-697=11)/0 i(719-740=22)/0 o(762-772=11)/0 i(794-848=55)/0 o(870-1114=245)/0 i(1133-1140=8)/0 o(1162-1167=6)/0 i(1186-1207=22)/0 o(1229-1244=16)/0 i(1266-1333=68)/0 	33.2857	119.429	0	283	o(1-283=283)	i(1266-1333=68)	283	283	0	68	0	68	283	283	0	0	0	0
IPI00223769	"NOD-derived CD11c +ve dendritic cells cDNA, RIKEN full-length enriched library, clone:F630028L24 product:CD44 antigen, full insert sequence	365	o273-295i	NST(61) NVT(29) 	o(1-273=273)/2 i(295-365=71)/0 	71	273	0	273	o(1-273=273)	i(295-365=71)	273	273	0	71	0	71	273	273	0	0	0	0
IPI00132600	Niemann-Pick C1 protein	1278	o270-292i354-376o622-644i657-679o684-706i727-749o764-786i1078-1095o1099-1118i1125-1147o1194-1216i1229-1251o	NLT(599) NVT(962) NAS(969) 	o(1-270=270)/0 i(292-354=63)/0 o(376-622=247)/1 i(644-657=14)/0 o(679-684=6)/0 i(706-727=22)/0 o(749-764=16)/0 i(786-1078=293)/2 o(1095-1099=5)/0 i(1118-1125=8)/0 o(1147-1194=48)/0 i(1216-1229=14)/0 o(1251-1278=130)/0 	69	103.143	293	247	o(1-270=270)	o(1251-1278=130)	270	270	0	130	130	0	0	0	0	0	0	0
IPI00115854	TROP2 protei	317	o269-291i	NHS(162) 	o(1-269=269)/1 i(291-317=27)/0 	27	269	0	269	o(1-269=269)	i(291-317=27)	269	269	0	27	0	27	269	269	0	0	0	0
IPI00129968	Embigin	330	o267-289i	NLS(55) NTT(118) NGS(216) NET(221) 	o(1-267=267)/4 i(289-330=42)/0 	42	267	0	267	o(1-267=267)	i(289-330=42)	267	267	0	42	0	42	267	267	0	0	0	0
IPI00126303	"H-2 class I histocompatibility antigen, K-Q alpha chain	328	o265-287i	NQS(67) 	o(1-265=265)/1 i(287-328=42)/0 	42	265	0	265	o(1-265=265)	i(287-328=42)	265	265	0	42	0	42	265	265	0	0	0	0
IPI00109919	T3 olfactory recepto	315	o26-48i61-83o98-120i140-162o204-226i238-260o275-292i	NST(5) 	o(1-26=26)/1 i(48-61=14)/0 o(83-98=16)/0 i(120-140=21)/0 o(162-204=43)/0 i(226-238=13)/0 o(260-275=16)/0 i(292-315=24)/0 	18	25.25	0	26	o(1-26=26)	i(292-315=24)	26	26	0	24	0	24	0	0	0	0	0	0
IPI00115482	Sodium/bile acid cotransporte	362	o26-48i60-79o119-141i154-176o191-210i222-244o282-304i	NFS(11) 	o(1-26=26)/1 i(48-60=13)/0 o(79-119=41)/0 i(141-154=14)/0 o(176-191=16)/0 i(210-222=13)/0 o(244-282=39)/0 i(304-362=59)/0 	24.75	30.5	0	26	o(1-26=26)	i(304-362=59)	26	26	0	59	0	59	0	0	0	0	0	0
IPI00553259	"Adult male colon cDNA, RIKEN full-length enriched library, clone:9030416A10 product:solute carrier family 5, member 1, full insert sequence	665	o26-48i55-77o104-126i147-169o179-201i208-227o274-291i312-334o380-402i423-445o455-477i484-506o526-548i641-663o	NFT(248) 	o(1-26=26)/0 i(48-55=8)/0 o(77-104=28)/0 i(126-147=22)/0 o(169-179=11)/0 i(201-208=8)/0 o(227-274=48)/1 i(291-312=22)/0 o(334-380=47)/0 i(402-423=22)/0 o(445-455=11)/0 i(477-484=8)/0 o(506-526=21)/0 i(548-641=94)/0 o(663-665=66)/0 	26.2857	32.25	0	48	o(1-26=26)	o(663-665=66)	26	26	0	66	66	0	0	0	0	0	0	0
IPI00126267	Olfactory receptor MOR256-	309	o25-47i59-81o96-118i138-160o197-219i239-261o271-290i	NSS(3) 	o(1-25=25)/1 i(47-59=13)/0 o(81-96=16)/0 i(118-138=21)/0 o(160-197=38)/0 i(219-239=21)/0 o(261-271=11)/0 i(290-309=20)/0 	18.75	22.5	0	25	o(1-25=25)	i(290-309=20)	25	25	0	20	0	20	0	0	0	0	0	0
IPI00153959	Splice Isoform 1 of Stabilin-1	2571	o2476-2498i	NQT(713) NHS(1171) NNS(1179) 	o(1-2476=2476)/3 i(2498-2571=74)/0 	74	2476	0	2476	o(1-2476=2476)	i(2498-2571=74)	2476	2476	0	74	0	74	2476	2476	0	0	0	0
IPI00467600	Stabilin-2	2559	o2467-2489i	NLT(1750) 	o(1-2467=2467)/1 i(2489-2559=71)/0 	71	2467	0	2467	o(1-2467=2467)	i(2489-2559=71)	2467	2467	0	71	0	71	2467	2467	0	0	0	0
IPI00124340	Sodium/glucose cotransporter 	670	o24-43i63-85o100-122i142-164o174-196i203-225o272-289i310-332o378-400i421-443o453-475i482-504o524-546i650-669o	NIS(248) 	o(1-24=24)/0 i(43-63=21)/0 o(85-100=16)/0 i(122-142=21)/0 o(164-174=11)/0 i(196-203=8)/0 o(225-272=48)/1 i(289-310=22)/0 o(332-378=47)/0 i(400-421=22)/0 o(443-453=11)/0 i(475-482=8)/0 o(504-524=21)/0 i(546-650=105)/0 o(669-670=66)/0 	29.5714	30.5	0	48	o(1-24=24)	o(669-670=66)	24	24	0	66	66	0	0	0	0	0	0	0
IPI00471176	Hepatocyte cell adHesion molecul	418	o241-263i	NDS(189) NIT(35) 	o(1-241=241)/2 i(263-418=156)/0 	156	241	0	241	o(1-241=241)	i(263-418=156)	241	241	0	156	0	156	241	241	0	0	0	0
IPI00121362	F11r protei	300	o239-261i	NSS(185) 	o(1-239=239)/1 i(261-300=40)/0 	40	239	0	239	o(1-239=239)	i(261-300=40)	239	239	0	40	0	40	239	239	0	0	0	0
IPI00119756	OX-2 membrane glycoprotein	278	o237-259i	NST(181) NGT(190) 	o(1-237=237)/2 i(259-278=20)/0 	20	237	0	237	o(1-237=237)	i(259-278=20)	237	237	0	20	0	20	237	237	0	0	0	0
IPI00312498	Mucin-15	331	o235-257i	NVT(30) 	o(1-235=235)/1 i(257-331=75)/0 	75	235	0	235	o(1-235=235)	i(257-331=75)	235	235	0	75	0	75	0	0	0	0	0	0
IPI00321365	CAR-like membrane protei	373	o233-255i	NLT(73) 	o(1-233=233)/1 i(255-373=119)/0 	119	233	0	233	o(1-233=233)	i(255-373=119)	233	233	0	119	0	119	233	233	0	0	0	0
IPI00308245	Extra cellular link domain-containing 	318	o232-254i	NFT(52) 	o(1-232=232)/1 i(254-318=65)/0 	65	232	0	232	o(1-232=232)	i(254-318=65)	232	232	0	65	0	65	232	232	0	0	0	0
IPI00308971	Cation-independent mannose-6-phosphate receptor	2483	o2295-2317i	NAS(1532) 	o(1-2295=2295)/1 i(2317-2483=167)/0 	167	2295	0	2295	o(1-2295=2295)	i(2317-2483=167)	2295	2295	0	167	0	167	2295	2295	0	0	0	0
IPI00172242	"H-2 class II histocompatibility antigen, A-Q beta chain 	265	o228-247i	NGT(46) 	o(1-228=228)/1 i(247-265=19)/0 	19	228	0	228	o(1-228=228)	i(247-265=19)	228	228	0	19	0	19	0	0	0	0	0	0
IPI00469221	"Splice Isoform 1 of Inositol 1,4,5-trisphosphate receptor type 1	2749	o2274-2296i2309-2326o2352-2374i2395-2417o2440-2462i2570-2592o	NCT(2503) 	o(1-2274=2274)/0 i(2296-2309=14)/0 o(2326-2352=27)/0 i(2374-2395=22)/0 o(2417-2440=24)/0 i(2462-2570=109)/1 o(2592-2749=48)/0 	48.3333	593.25	109	0	o(1-2274=2274)	o(2592-2749=48)	2274	2274	0	48	48	0	0	0	0	0	0	0
IPI00172243	"H-2 class II histocompatibility antigen, A-K beta chain 	263	o226-245i	NGT(46) 	o(1-226=226)/1 i(245-263=19)/0 	19	226	0	226	o(1-226=226)	i(245-263=19)	226	226	0	19	0	19	0	0	0	0	0	0
IPI00117424	Intercellular adhesion molecule 2	277	o224-246i	NCS(45) 	o(1-224=224)/1 i(246-277=32)/0 	32	224	0	224	o(1-224=224)	i(246-277=32)	224	224	0	32	0	32	0	0	0	0	0	0
IPI00128915	Splice Isoform 1 of Chondroitin sulfate proteoglycan 4	2327	o2229-2251i	NRT(2080) 	o(1-2229=2229)/1 i(2251-2327=77)/0 	77	2229	0	2229	o(1-2229=2229)	i(2251-2327=77)	2229	2229	0	77	0	77	2229	2229	0	0	0	0
IPI00226260	"10 day old male pancreas cDNA, RIKEN full-length enriched library, clone:1810073M23 product:TRANSMEMBRANE 9 SUPERFAMILY PROTEIN MEMBER 3 homolog	384	o221-243i287-309o324-346i	NLT(172) 	o(1-221=221)/1 i(243-287=45)/0 o(309-324=16)/0 i(346-384=39)/0 	42	118.5	0	221	o(1-221=221)	i(346-384=39)	221	221	0	39	0	39	221	221	0	0	0	0
IPI00117094	Frizzled 4	537	o221-243i255-274o303-325i346-368o394-416i437-459o474-496i	NVT(59) 	o(1-221=221)/1 i(243-255=13)/0 o(274-303=30)/0 i(325-346=22)/0 o(368-394=27)/0 i(416-437=22)/0 o(459-474=16)/0 i(496-537=42)/0 	24.75	73.5	0	221	o(1-221=221)	i(496-537=42)	221	221	0	42	0	42	221	221	0	0	0	0
IPI00123831	SDR1 protei	281	o221-243i	NAT(112) NLT(54) 	o(1-221=221)/2 i(243-281=39)/0 	39	221	0	221	o(1-221=221)	i(243-281=39)	221	221	0	39	0	39	221	221	0	0	0	0
IPI00406693	AstrotActin 2 isoform 	1300	o219-241i391-413o	NGT(981) 	o(1-219=219)/0 i(241-391=151)/0 o(413-1300=22)/1 	151	120.5	0	22	o(1-219=219)	o(413-1300=22)	219	219	0	22	22	0	0	0	0	0	0	0
IPI00121908	"Class II histocompatibility antigen, M beta 1 chain 	261	o219-238i	NFS(75) 	o(1-219=219)/1 i(238-261=24)/0 	24	219	0	219	o(1-219=219)	i(238-261=24)	219	219	0	24	0	24	219	219	0	0	0	0
IPI00462199	Basigi	275	o213-235i	NAT(192) NSS(46) NST(156) 	o(1-213=213)/3 i(235-275=41)/0 	41	213	0	213	o(1-213=213)	i(235-275=41)	213	213	0	41	0	41	213	213	0	0	0	0
IPI00136972	Endothelial protein C receptor	242	o212-234i	NVT(63) NFT(166) 	o(1-212=212)/2 i(234-242=9)/0 	9	212	0	212	o(1-212=212)	i(234-242=9)	212	212	0	9	0	9	212	212	0	0	0	0
IPI00110852	"Translocon-associated protein alpha, muscle specific isoform	298	o207-229i	NFT(136) 	o(1-207=207)/1 i(229-298=70)/0 	70	207	0	207	o(1-207=207)	i(229-298=70)	207	207	0	70	0	70	207	207	0	0	0	0
IPI00131292	Organic cation/carnitine transporter 	553	o20-42i172-191o195-217i229-251o256-278i340-362o372-394i401-420o426-448i461-483o493-515i	NHS(64) 	o(1-20=20)/0 i(42-172=131)/1 o(191-195=5)/0 i(217-229=13)/0 o(251-256=6)/0 i(278-340=63)/0 o(362-372=11)/0 i(394-401=8)/0 o(420-426=7)/0 i(448-461=14)/0 o(483-493=11)/0 i(515-553=39)/0 	44.6667	10	131	0	o(1-20=20)	i(515-553=39)	20	20	0	39	0	39	0	0	0	0	0	0
IPI00471273	Splice Isoform 1 of Apoptosis-related protein 3	223	o192-214i	NLS(39) 	o(1-192=192)/1 i(214-223=10)/0 	10	192	0	192	o(1-192=192)	i(214-223=10)	192	192	0	10	0	10	0	0	0	0	0	0
IPI00454033	Platelet receptor Gi24	309	o191-213i	NAT(49) 	o(1-191=191)/1 i(213-309=97)/0 	97	191	0	191	o(1-191=191)	i(213-309=97)	191	191	0	97	0	97	191	191	0	0	0	0
IPI00108844	Cation-dependent mannose-6-phosphate receptor	278	o189-211i	NET(108) NGS(114) NHS(84) NKS(95) 	o(1-189=189)/4 i(211-278=68)/0 	68	189	0	189	o(1-189=189)	i(211-278=68)	189	189	0	68	0	68	189	189	0	0	0	0
IPI00468458	PREDICTED: lactase-phlorizin hydrolas	1931	o1885-1907i	NSS(1241) NFT(937) NDT(1765) 	o(1-1885=1885)/3 i(1907-1931=25)/0 	25	1885	0	1885	o(1-1885=1885)	i(1907-1931=25)	1885	1885	0	25	0	25	1885	1885	0	0	0	0
IPI00125829	Splice Isoform 1 of Solute carrier family 12 member 	1150	o186-208i221-243o274-296i317-339o343-362i481-503o518-540i620-637o641-663i683-705o	NMT(398) 	o(1-186=186)/0 i(208-221=14)/0 o(243-274=32)/0 i(296-317=22)/0 o(339-343=5)/0 i(362-481=120)/1 o(503-518=16)/0 i(540-620=81)/0 o(637-641=5)/0 i(663-683=21)/0 o(705-1150=8)/0 	51.6	42	120	0	o(1-186=186)	o(705-1150=8)	186	186	0	8	8	0	0	0	0	0	0	0
IPI00554925	"H-2 class II histocompatibility antigen, A-Q alpha chain	221	o184-206i	NFT(70) 	o(1-184=184)/1 i(206-221=16)/0 	16	184	0	184	o(1-184=184)	i(206-221=16)	184	184	0	16	0	16	184	184	0	0	0	0
IPI00267963	HypotHetical protein LOC32073	319	o178-200i	NFS(88) 	o(1-178=178)/1 i(200-319=120)/0 	120	178	0	178	o(1-178=178)	i(200-319=120)	178	178	0	120	0	120	178	178	0	0	0	0
IPI00460291	"Activated spleen cDNA, RIKEN full-length enriched library, clone:F830013H06 product:Sad1/unc-84-like protein 2 homolog	731	o174-196i226-248o	NST(650) 	o(1-174=174)/0 i(196-226=31)/0 o(248-731=117)/1 	31	145.5	0	117	o(1-174=174)	o(248-731=117)	174	174	0	117	117	0	0	0	0	117	117	0
